label,input
error,dnsmasq-dhcp[411]: bad DHCP request from 88:66:5a:d1:72:0c: requested address outside subnet xid=4894
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.67 5c:e9:1e:33:8f:a1
normal,kernel: wlan0: station 0c:8b:fd:61:c2:14 low signal warning cleared signal=-69 event_id=train-3771
normal,radiusd[822]: Login OK: [b8:27:eb:6d:45:f2] from client ap-7 port 4351
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=48:5f:99:c0:21:6a bssid=18:64:72:2f:8a:c3 seq=5461
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.167 5c:e9:1e:33:8f:a1
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4581
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=64:70:02:9a:bc:11 id=0 ssid=OfficeWiFi station=9c:b6:d0:13:7e:64 event_id=train-3776
error,kernel: wlan0: hardware restart required after station dc:a6:32:48:91:0f transmit timeout queue=0
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4344
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 changed power save mode: on ps_seq=2147
normal,kernel: wlan0: station e4:5f:01:aa:3b:77 data rate updated to 72.2 Mbps mcs=7
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4582
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c RADIUS: server timeout during authentication session=5344
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 kicked due to low ACK response rate ack_rate=9 event_id=train-3783
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive response received after retry retry_count=0 event_id=train-3784
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 5c:e9:1e:33:8f:a1 ignored because address pool exhausted pool=5 event_id=train-3785
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4270
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: group key handshake completed (RSN) gtk=0 event_id=train-3787
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b changed power save mode: on ps_seq=1523
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c keepalive retry succeeded retry_count=1 event_id=train-3789
error,kernel: wlan0: firmware crashed during key install for station 9c:b6:d0:13:7e:64 crash_id=5645
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4590
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4259
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=a0:36:9f:71:b5:2e above=1 signal=-68 noise=-95 txrate=144.4 Mb/s event_id=train-3793
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4437
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4386
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 data rate updated to 866.7 Mbps mcs=11 event_id=train-3796
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=6c:5a:b0:2e:91:c8 bssid=64:70:02:9a:bc:11 reason=34 locally_generated=0 seq=4394
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4246
error,kernel: wlan0: hardware restart required after station e4:5f:01:aa:3b:77 transmit timeout queue=6
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=48:5f:99:c0:21:6a bssid=64:70:02:9a:bc:11 seq=5536
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-3801
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=a0:36:9f:71:b5:2e above=1 signal=-68 noise=-95 txrate=144.4 Mb/s event_id=train-3802
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=a0:36:9f:71:b5:2e bssid=00:25:9c:7a:10:01 reason=34 locally_generated=0 seq=4586
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: EAPOL-Key message 4/4 received replay_counter=833
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.93 70:3a:cb:51:2d:88 client-63
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1451
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 WPA: EAPOL-Key message 4/4 received replay_counter=569
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=48:5f:99:c0:21:6a scan_id=2986
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 keepalive response received after retry retry_count=0 event_id=train-3809
error,"kernel: wlan0: station 9c:b6:d0:13:7e:64 beacon loss detected, connection unstable seq=5405"
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4300
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=64:70:02:9a:bc:11 station=3c:22:fb:10:24:38 roam_seq=2970
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key message 2/4 received replay_counter=963
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 keepalive response received after retry retry_count=0 event_id=train-3814
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: authenticated auth_seq=288
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5816
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a retry counter reset after successful frame ack retry_count=0 event_id=train-3817
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4551
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 accounting session started session=3384
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode enabled after association interval=63s event_id=train-3820
error,kernel: wlan0: tx queue stuck for station f4:f5:d8:7a:19:2b; firmware recovery triggered queue=1 event_id=train-3821
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-3822
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 PMF required but client did not negotiate management frame protection attempt=5818
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.1X: authentication completed successfully session=3369
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: disassociated due to inactivity reason=4 seq=4231
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.1X: authentication failed session=5137
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode enabled after association interval=81s event_id=train-3827
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.119 6c:5a:b0:2e:91:c8
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=6c:5a:b0:2e:91:c8 above=1 signal=-76 noise=-95 txrate=144.4 Mb/s event_id=train-3829
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3817
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=48:5f:99:c0:21:6a scan_id=2896
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 changed power save mode: on ps_seq=2189
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4457
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 keepalive response received after retry retry_count=0 event_id=train-3834
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=00:25:9c:7a:10:01 station=3c:22:fb:10:24:38 roam_seq=2910
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-3836
normal,kernel: wlan0: station 48:5f:99:c0:21:6a power save mode enabled ps_seq=1471
error,kernel: wlan0: hardware restart required after station dc:a6:32:48:91:0f transmit timeout queue=1
normal,kernel: wlan0: station f4:f5:d8:7a:19:2b power save mode disabled after traffic idle interval=8s event_id=train-3839
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: associated (aid 24)
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-3841
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: EAPOL-Key message 3/4 sent replay_counter=952
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.2.130 9c:b6:d0:13:7e:64 lease conflict detected xid=4670
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 low signal warning cleared signal=-63 event_id=train-3844
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 retry counter reset after successful frame ack retry_count=0 event_id=train-3845
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c RADIUS: server timeout during authentication session=5014
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: EAPOL-Key message 3/4 sent replay_counter=928
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=2075
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 changed power save mode: off ps_seq=1522
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd keepalive retry succeeded retry_count=1 event_id=train-3850
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode enabled after association interval=117s event_id=train-3851
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: received EAPOL-Key with invalid MIC replay_counter=3770
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 PMKSA cache entry added cache_id=3014
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: authenticated auth_seq=0
normal,kernel: wlan0: station 3c:22:fb:10:24:38 low signal warning cleared signal=-65 event_id=train-3855
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-3856
error,hostapd: wlan0: STA dc:a6:32:48:91:0f RADIUS: Access-Reject received session=5022
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=48:5f:99:c0:21:6a scan_id=3031
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=9c:b6:d0:13:7e:64 bssid=00:25:9c:7a:10:01 reason=34 locally_generated=0 seq=4460
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b EAP-TLS: client certificate validation failed serial=105303
error,kernel: wlan0: tx queue stuck for station 28:cf:e9:5b:73:a4; firmware recovery triggered queue=5
normal,kernel: wlan0: station 6c:5a:b0:2e:91:c8 power save mode disabled after traffic idle interval=14s event_id=train-3862
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: disassociated due to inactivity reason=4 seq=4315
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.111 48:5f:99:c0:21:6a lease=12h
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4553
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: pairwise key installation failed keyidx=3 event_id=train-3866
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.209 6c:5a:b0:2e:91:c8
normal,kernel: wlan0: station 88:66:5a:d1:72:0c power save mode enabled ps_seq=1909
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=18:64:72:2f:8a:c3 id=0 ssid=OfficeWiFi station=9c:b6:d0:13:7e:64 event_id=train-3869
normal,radiusd[822]: Login OK: [dc:a6:32:48:91:0f] from client ap-7 port 4207
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=9c:b6:d0:13:7e:64 above=1 signal=-62 noise=-95 txrate=144.4 Mb/s event_id=train-3871
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: EAPOL-Key message received replay_counter=871
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-3873
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4355
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=4015
error,kernel: wlan0: failed to allocate station entry for 88:66:5a:d1:72:0c table_usage=94% event_id=train-3876
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: group key handshake completed (RSN) gtk=0 event_id=train-3877
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 FT authentication completed r0kh_id=ap-5 event_id=train-3878
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.1X: EAP timeout waiting for response session=5246
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 PMF required but client did not negotiate management frame protection attempt=5908
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3787
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: association denied status_code=17 AP full attempt=5880
normal,kernel: wlan0: station e4:5f:01:aa:3b:77 power save mode enabled ps_seq=1867
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.65 9c:b6:d0:13:7e:64
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-3885
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key message sent replay_counter=660
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: received EAPOL-Key with invalid MIC replay_counter=3926
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b changed power save mode: on ps_seq=2093
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received after retry retry_count=0 event_id=train-3889
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=a0:36:9f:71:b5:2e scan_id=2936
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.34 6c:5a:b0:2e:91:c8 xid=1154
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4655
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: pairwise key handshake completed (RSN) event_id=train-3893
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=18:64:72:2f:8a:c3 id=0 ssid=IoT-Net station=5c:e9:1e:33:8f:a1 event_id=train-3894
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.2.118 f4:f5:d8:7a:19:2b xid=4658
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3667
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c PMKSA cache entry added cache_id=3079
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 denied by MAC ACL policy acl_rule=9 event_id=train-3898
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b changed power save mode: on ps_seq=1763
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: pairwise key installation failed keyidx=1 event_id=train-3900
normal,kernel: wlan0: station 48:5f:99:c0:21:6a power save mode enabled ps_seq=1441
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode enabled after association interval=87s event_id=train-3902
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=64:70:02:9a:bc:11 station=2c:54:cf:92:10:bd roam_seq=3160
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.123 70:3a:cb:51:2d:88 client-13
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.11: authentication failed status_code=13 attempt=5957
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: EAPOL-Key message 1/4 sent replay_counter=788
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=18:64:72:2f:8a:c3 id=0 ssid=IoT-Net station=5c:e9:1e:33:8f:a1 event_id=train-3907
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 kicked due to low ACK response rate ack_rate=14 event_id=train-3908
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 changed power save mode: off ps_seq=2158
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 retry counter reset after successful frame ack retry_count=2 event_id=train-3910
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.203 70:3a:cb:51:2d:88 client-43
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.4.180 2c:54:cf:92:10:bd lease conflict detected xid=4720
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b temporary queue timeout recovered queue=1 event_id=train-3913
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 retry counter reset after successful frame ack retry_count=2 event_id=train-3914
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 low signal warning cleared signal=-51 event_id=train-3915
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.1X: authentication failed session=4999
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 data rate updated to 300 Mbps mcs=3 event_id=train-3917
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: EAPOL-Key message received replay_counter=811
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=a0:36:9f:71:b5:2e bssid=64:70:02:9a:bc:11 seq=5456
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 PMKSA cache entry added cache_id=3024
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode disabled ps_seq=1548
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3991
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: received EAPOL-Key with invalid MIC replay_counter=3950
normal,kernel: wlan0: station 9c:b6:d0:13:7e:64 power save mode disabled after traffic idle interval=80s event_id=train-3924
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.1X: authentication completed successfully session=3277
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd changed power save mode: off ps_seq=1810
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b FT authentication completed r0kh_id=ap-4 event_id=train-3927
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.4.140 2c:54:cf:92:10:bd lease conflict detected xid=4870
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: pairwise key installation failed keyidx=1 event_id=train-3929
normal,kernel: wlan0: station 3c:22:fb:10:24:38 power save mode enabled after association interval=45s event_id=train-3930
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: pairwise key installation failed keyidx=3 event_id=train-3931
normal,radiusd[822]: Login OK: [a0:36:9f:71:b5:2e] from client ap-7 port 4311
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.1X: authentication failed session=5317
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key message sent replay_counter=780
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: EAPOL-Key message received replay_counter=625
normal,radiusd[822]: Login OK: [3c:22:fb:10:24:38] from client ap-3 port 4315
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: EAPOL-Key message 2/4 received replay_counter=561
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=4105
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 PMF required but client did not negotiate management frame protection attempt=5808
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4385
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode disabled ps_seq=1806
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=48:5f:99:c0:21:6a scan_id=2881
error,hostapd: wlan0: STA dc:a6:32:48:91:0f RADIUS: Access-Reject received session=5172
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received after retry retry_count=0 event_id=train-3944
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.103 70:3a:cb:51:2d:88 client-53
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4648
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=6c:5a:b0:2e:91:c8 above=1 signal=-51 noise=-95 txrate=144.4 Mb/s event_id=train-3947
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=9c:b6:d0:13:7e:64 above=1 signal=-67 noise=-95 txrate=144.4 Mb/s event_id=train-3948
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 accounting interim update sent session=3542
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 WPA: EAPOL-Key message 1/4 sent replay_counter=632
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c denied by MAC ACL policy acl_rule=9 event_id=train-3951
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: EAPOL-Key message 1/4 sent replay_counter=578
