label,input
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.37 70:3a:cb:51:2d:88 client-57
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 denied by MAC ACL policy acl_rule=4 event_id=train-5706
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=88:66:5a:d1:72:0c bssid=64:70:02:9a:bc:11 reason=34 locally_generated=0 seq=4342
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=2c:54:cf:92:10:bd above=1 signal=-46 noise=-95 txrate=433.3 Mb/s
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: group key handshake timeout retry=3 event_id=train-4055
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c changed power save mode: off ps_seq=1282
error,"hostapd: wlan0: STA dc:a6:32:48:91:0f no keepalive ACK after retries, deauthenticating reason=4 retry_count=12"
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.155 9c:b6:d0:13:7e:64
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.131 e4:5f:01:aa:3b:77 lease=12h
normal,"hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-2167"
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 RSN: PMKSA cache entry refreshed cache_id=2642
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=dc:a6:32:48:91:0f above=1 signal=-65 noise=-95 txrate=54 Mb/s
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 keepalive response received sequence=1878
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.52 2c:54:cf:92:10:bd
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 keepalive retry succeeded retry=2 event_id=train-2246
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd signal poll updated signal=-73 noise=-95 event_id=train-3010
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: EAPOL-Key timeout after message 1/4 retry=1 event_id=train-4129
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: group key handshake timeout retry=1 event_id=train-4049
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: pairwise key installation failed keyidx=0 event_id=train-3640
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.2.30 f4:f5:d8:7a:19:2b lease conflict detected xid=4760
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.11: disassociated due to inactivity reason=4 seq=4286
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.1X: EAP timeout waiting for response session=4844
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode disabled ps_seq=1542
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.1X: authentication failed session=4987
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c retry counter reset after successful frame ack retry_count=2 event_id=train-2158
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: EAPOL-Key message 3/4 sent replay_counter=496
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=18:64:72:2f:8a:c3 id=0 ssid=Corp-8021X station=d8:bb:c1:07:90:ac event_id=train-371
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode disabled ps_seq=1338
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4505
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 disconnected after repeated keepalive failures retry_count=9
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac changed power save mode: on ps_seq=1313
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 keepalive retry succeeded retry=2 event_id=train-2048
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c changed power save mode: off ps_seq=1372
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 keepalive retry succeeded retry=2 event_id=train-1850
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 signal poll updated signal=-63 noise=-95
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 RSN: using cached PMKSA for fast reconnect cache_id=2749
error,"hostapd: wlan0: STA 9c:b6:d0:13:7e:64 excessive frame retries, disconnecting station retry_count=13"
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 keepalive retry succeeded retry=2 event_id=train-2006
error,kernel: wlan0: driver failed to install pairwise key for station f4:f5:d8:7a:19:2b keyidx=0
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f reassociated successfully aid=47
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.1X: authentication completed successfully session=3341
normal,hostapd: wlan0: STA 64:5a:04:a9:33:e1 WPA: pairwise key handshake completed (RSN) event_id=train-333
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac accounting session stopped normally session=3419
normal,kernel: wlan0: station f4:f5:d8:7a:19:2b power save mode disabled after traffic idle interval=38s
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a RSN: using cached PMKSA for fast reconnect cache_id=2719
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) dc:a6:32:48:91:0f xid=840
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e RSN: using cached PMKSA for fast reconnect cache_id=2459
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=18:64:72:2f:8a:c3 id=0 ssid=OfficeWiFi station=9c:b6:d0:13:7e:64
error,dnsmasq-dhcp[411]: no address available for DHCP request from 0c:8b:fd:61:c2:14 pool=3 event_id=train-4773
error,kernel: wlan0: firmware crashed while processing association response station=88:66:5a:d1:72:0c crash_id=5476
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.11: authentication failed status_code=13 attempt=5582
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e EAP-TLS: client certificate validation failed serial=105105
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.137 28:cf:e9:5b:73:a4 lease=12h
normal,radiusd[822]: Login OK: [9c:b6:d0:13:7e:64] from client ap-7 port 4263
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3626
normal,kernel: wlan0: station 28:cf:e9:5b:73:a4 power save mode enabled ps_seq=1633
error,radiusd[822]: Login incorrect: [0c:8b:fd:61:c2:14] invalid password from client ap-1 event_id=train-5061
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b authorized vlan=2 event_id=train-254
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c RADIUS: server timeout during authentication session=5026
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: associated (aid 60)
error,hostapd: wlan0: STA a8:6d:aa:42:bc:09 RADIUS: server timeout during authentication session=5074
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.81 70:3a:cb:51:2d:88 client-51
error,kernel: wlan0: station d8:bb:c1:07:90:ac link failed due to poor channel conditions signal=-92
error,hostapd: wlan0: STA a8:6d:aa:42:bc:09 WPA: pairwise key installation failed keyidx=2 event_id=train-3682
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.38 88:66:5a:d1:72:0c
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4244
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4263
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-3762
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f signal poll updated signal=-63 noise=-95 event_id=train-3030
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 accounting session stopped normally session=3411
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key message sent replay_counter=714
error,kernel: wlan0: connection lost from 18:64:72:2f:8a:c3 after beacon timeout station=e4:5f:01:aa:3b:77 seq=5317
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 FT authentication completed r0kh_id=ap-3 event_id=train-3167
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=1391
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 RADIUS: Access-Reject received session=5058
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 denied by MAC ACL policy acl_rule=9 event_id=train-5731
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3770
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b EAP: peer certificate verified serial=103266
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b keepalive retry succeeded retry=2 event_id=train-1982
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.1X: authentication completed successfully session=3253
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac WPA: EAPOL-Key message 4/4 received replay_counter=395
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b deauthenticated after keepalive timeout reason=4 retry_count=10
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.1X: authentication failed session=4885
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4504
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4170
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=20s
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 accounting interim update sent session=3474
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RSN: PMKSA cache entry added cache_id=2706
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 deauthenticated after keepalive timeout reason=4 retry_count=15
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=f4:f5:d8:7a:19:2b bssid=64:70:02:9a:bc:11 reason=34 locally_generated=0 seq=4382
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c RADIUS: server timeout during authentication session=5098
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-4092
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 accounting session updated rx_bytes=64525 tx_bytes=86225
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.1X: authentication completed successfully session=3289
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4125
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c retry counter reset after successful frame ack retry_count=0 event_id=train-1996
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 WPA: EAPOL-Key message 1/4 sent replay_counter=608
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) dc:a6:32:48:91:0f xid=1128
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4483
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b signal poll updated signal=-53 noise=-95
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 changed power save mode: off ps_seq=1420
normal,kernel: wlan0: station 28:cf:e9:5b:73:a4 power save mode enabled ps_seq=1345
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: authenticated auth_seq=138
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3608
normal,kernel: wlan0: station 3c:22:fb:10:24:38 power save mode disabled ps_seq=1566
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.0.158 3c:22:fb:10:24:38 xid=4698
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: EAPOL-Key message 4/4 received replay_counter=695
error,dnsmasq-dhcp[411]: bad DHCP request from d8:bb:c1:07:90:ac: requested address outside subnet xid=4589
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RADIUS: Access-Reject received session=5136
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.161 a0:36:9f:71:b5:2e
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 RSN: PMKSA cache entry added cache_id=2516
error,kernel: wlan0: tx queue stuck for station a0:36:9f:71:b5:2e; firmware recovery triggered queue=7
error,"hostapd: wlan0: STA dc:a6:32:48:91:0f excessive frame retries, disconnecting station retry_count=8"
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: group key handshake timeout retry=3 event_id=train-4127
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c changed power save mode: off ps_seq=1552
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode disabled ps_seq=1236
error,"hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 excessive frame retries, disconnecting station retry_count=10"
normal,kernel: wlan0: station 0c:8b:fd:61:c2:14 power save mode enabled after association interval=45s
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received sequence=2262
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: disassociated due to inactivity reason=4 seq=4386
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=a8:6d:aa:42:bc:09 above=1 signal=-68 noise=-95 txrate=433.3 Mb/s
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=70:3a:cb:51:2d:88 scan_id=3225
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 RSN: PMKSA cache lookup succeeded cache_id=2543
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c RSN: using cached PMKSA for fast reconnect cache_id=2794
normal,hostapd: wlan0: STA 64:5a:04:a9:33:e1 keepalive response received after retry retry=0 event_id=train-1863
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) b8:27:eb:6d:45:f2 ignored because address pool exhausted pool=0 event_id=train-4824
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 accounting interim update sent session=3454
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 RSN: PMKSA cache entry added cache_id=2666
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: pairwise key handshake completed (RSN) event_id=train-345
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 reassociated successfully aid=3
error,kernel: wlan0: firmware crashed during key install for station a8:6d:aa:42:bc:09 crash_id=5470
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RADIUS: Access-Accept received session=3264
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RSN: PMKSA cache entry added cache_id=2436
error,"hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive timeout exceeded, station removed reason=4 retry_count=14"
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received sequence=2010
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e disconnected due to excessive frame retries retry_count=15
normal,"hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-2149"
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 WPA: received EAPOL-Key with invalid MIC replay_counter=3651
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 data rate updated to 300 Mbps mcs=3
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-4056
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 keepalive response received after retry retry=0 event_id=train-1947
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 disconnected after repeated keepalive failures retry_count=8
normal,kernel: wlan0: station 48:5f:99:c0:21:6a low signal warning cleared signal=-59 event_id=train-3001
error,"hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive timeout exceeded, station removed reason=4 retry_count=10"
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 keepalive response received after retry retry=0 event_id=train-2049
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a RSN: PMKSA cache hit cache_id=2575
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a RSN: PMKSA cache hit cache_id=2665
normal,kernel: wlan0: station 64:5a:04:a9:33:e1 power save mode enabled after association interval=9s
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: EAPOL-Key message 3/4 sent replay_counter=712
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 PMF required but client did not negotiate management frame protection attempt=5603
error,kernel: wlan0: driver failed to install pairwise key for station 6c:5a:b0:2e:91:c8 keyidx=2
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 changed power save mode: off ps_seq=1222
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RSN: PMKSA cache entry added cache_id=2346
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=48:5f:99:c0:21:6a bssid=18:64:72:2f:8a:c3 reason=34 locally_generated=0 seq=4357
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=48:5f:99:c0:21:6a scan_id=3133
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4289
normal,kernel: wlan0: station e4:5f:01:aa:3b:77 data rate updated to 72.2 Mbps mcs=7 event_id=train-3007
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:02 id=0 ssid=OfficeWiFi-Guest station=a0:36:9f:71:b5:2e
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 authorized vlan=2
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.1.93 e4:5f:01:aa:3b:77 xid=4633
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 deauthenticated after keepalive timeout reason=4 retry_count=14
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: associated (aid 56)
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key message sent replay_counter=594
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 RSN: PMKSA cache entry refreshed cache_id=2437
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=2c:54:cf:92:10:bd above=1 signal=-44 noise=-95 txrate=433.3 Mb/s
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 signal poll updated signal=-59 noise=-95
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-3870
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac IEEE 802.11: authentication failed status_code=13 attempt=5687
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.1X: authentication completed successfully session=3337
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) e4:5f:01:aa:3b:77 ignored because address pool exhausted pool=1
error,kernel: wlan0: firmware crashed during key install for station 28:cf:e9:5b:73:a4 crash_id=5485
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: pairwise key handshake completed (RSN) event_id=train-141
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received sequence=2280
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:02 id=0 ssid=OfficeWiFi-Guest station=9c:b6:d0:13:7e:64 event_id=train-323
normal,hostapd: wlan0: STA 64:5a:04:a9:33:e1 keepalive response received after retry retry=0 event_id=train-2043
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd RSN: PMKSA cache lookup succeeded cache_id=2728
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.159 0c:8b:fd:61:c2:14 client-49
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: pairwise key handshake completed (RSN) event_id=train-393
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3914
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) f4:f5:d8:7a:19:2b ignored because address pool exhausted pool=2 event_id=train-4844
normal,kernel: wlan0: station 48:5f:99:c0:21:6a power save mode enabled ps_seq=1549
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=64:70:02:9a:bc:11 station=3c:22:fb:10:24:38 roam_seq=3060
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.2.200 6c:5a:b0:2e:91:c8 lease conflict detected xid=4550
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: EAPOL-Key timeout after message 1/4 retry=3 event_id=train-4087
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.5.85 d8:bb:c1:07:90:ac lease conflict detected xid=4625
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 RSN: using cached PMKSA for fast reconnect cache_id=2619
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e EAP-TLS: client certificate validation failed serial=105087
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=26s
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5711
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b authorized vlan=2 event_id=train-110
