label,input
normal,2023-11-15T00:15:55.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:07:a8
error,2023-11-15T00:20:05.300Z hostapd: wlan0: STA 02:00:00:00:07:ea WPA: 4-way handshake information element mismatch
normal,2023-11-15T01:11:40.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-15T00:49:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:09:c4 wrong network
normal,2023-11-15T00:32:00.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:08:a9
normal,2023-11-15T00:11:40.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:07:65
error,2023-11-15T00:52:05.200Z kernel: wlan0: Michael MIC failure detected for STA 02:00:00:00:09:ea
normal,2023-11-15T00:30:00.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:08:89
error,2023-11-15T00:31:35.300Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 15)
error,2023-11-15T00:27:35.150Z hostapd: wlan0: STA 02:00:00:00:08:60 WPA: EAPOL-Key timeout
error,"2023-11-14T23:35:20.150Z hostapd: wlan0: STA 02:00:00:00:05:21 IEEE 802.11: authentication rejected, status_code=13"
error,2023-11-14T23:36:35.150Z hostapd: wlan0: STA 02:00:00:00:05:30 WPA: EAPOL-Key timeout
normal,2023-11-15T00:57:10.000Z hostapd: wlan0: STA 02:00:00:00:0a:3b IEEE 802.11: authenticated
normal,2023-11-14T23:13:20.000Z hostapd: wlan0: STA 02:00:00:00:03:c1 IEEE 802.11: authenticated
normal,2023-11-14T23:26:25.050Z hostapd: wlan0: STA 02:00:00:00:04:92 IEEE 802.11: associated (aid 3)
error,2023-11-15T01:20:35.150Z hostapd: wlan0: STA 02:00:00:00:0b:b0 WPA: EAPOL-Key timeout
normal,2023-11-14T22:22:10.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-14T22:29:00.100Z hostapd: wlan0: STA 02:00:00:00:00:f9 WPA: pairwise key handshake completed (RSN)
normal,2023-11-14T22:48:10.000Z hostapd: wlan0: STA 02:00:00:00:02:2b IEEE 802.11: authenticated
error,2023-11-14T23:58:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:06:94 wrong network
error,2023-11-14T23:08:25.200Z hostapd: wlan0: STA 02:00:00:00:03:72 IEEE 802.11: deauthenticated due to inactivity
normal,2023-11-15T01:24:35.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:0b:f4
normal,2023-11-14T23:08:25.100Z hostapd: wlan0: STA 02:00:00:00:03:6e IEEE 802.11: reassociated (aid 5)
normal,2023-11-15T01:17:10.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:0b:7b
normal,2023-11-15T00:21:35.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:08:04
error,2023-11-15T00:48:30.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-14T23:05:30.100Z hostapd: wlan0: STA 02:00:00:00:03:3f WPA: pairwise key handshake completed (RSN)
error,2023-11-15T00:37:50.150Z hostapd: wlan0: STA 02:00:00:00:09:07 IEEE 802.11: disassociated due to excessive frame loss
error,2023-11-15T01:03:20.250Z hostapd: wlan0: STA 02:00:00:00:0a:a1 rejected due to ACL deny list
normal,2023-11-14T23:23:35.050Z hostapd: wlan0: STA 02:00:00:00:04:64 IEEE 802.11: associated (aid 1)
error,2023-11-15T01:09:35.150Z hostapd: wlan0: STA 02:00:00:00:0b:00 WPA: EAPOL-Key timeout
normal,2023-11-14T23:24:30.050Z hostapd: wlan0: STA 02:00:00:00:04:6f IEEE 802.11: associated (aid 1)
normal,2023-11-15T00:22:05.000Z hostapd: wlan0: STA 02:00:00:00:08:0a IEEE 802.11: authenticated
normal,2023-11-15T00:50:50.000Z hostapd: wlan0: STA 02:00:00:00:09:d7 IEEE 802.11: authenticated
normal,2023-11-14T23:36:30.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:05:2f
error,2023-11-15T00:29:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
error,2023-11-14T23:47:55.800Z kernel: wlan0: connection lost from 02:11:22:33:44:55 after beacon timeout
error,"2023-11-14T23:54:20.150Z hostapd: wlan0: STA 02:00:00:00:06:51 IEEE 802.11: authentication rejected, status_code=13"
normal,2023-11-14T23:06:45.050Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.87 02:00:00:00:03:56
normal,2023-11-15T00:44:35.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:09:74
normal,2023-11-15T00:05:40.000Z hostapd: wlan0: STA 02:00:00:00:07:05 IEEE 802.11: authenticated
normal,2023-11-15T00:43:10.000Z hostapd: wlan0: STA 02:00:00:00:09:5b IEEE 802.11: authenticated
error,2023-11-15T01:22:35.150Z hostapd: wlan0: STA 02:00:00:00:0b:d0 WPA: EAPOL-Key timeout
error,2023-11-15T00:21:35.500Z dhclient[532]: No DHCPOFFERS received.
error,2023-11-14T22:32:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:01:34 wrong network
normal,2023-11-14T23:32:35.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:04:f4
error,2023-11-15T00:44:31.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=34
normal,2023-11-14T22:18:45.000Z dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.0.0.87 02:00:00:00:00:56
normal,2023-11-14T23:03:30.100Z hostapd: wlan0: STA 02:00:00:00:03:1f WPA: pairwise key handshake completed (RSN)
normal,2023-11-14T22:20:10.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-14T23:02:25.200Z hostapd: wlan0: STA 02:00:00:00:03:12 IEEE 802.11: deauthenticated due to inactivity
normal,2023-11-15T01:30:35.000Z hostapd: wlan0: STA 02:00:00:00:0c:54 IEEE 802.11: authenticated
error,2023-11-14T23:28:05.150Z hostapd: wlan0: STA 02:00:00:00:04:aa WPA: group key handshake timeout
normal,2023-11-15T00:27:55.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-14T22:40:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
error,2023-11-14T22:30:35.600Z dnsmasq-dhcp[411]: DHCPDECLINE(wlan0) 10.0.0.87 02:00:00:00:01:14
error,2023-11-14T22:53:05.300Z hostapd: wlan0: STA 02:00:00:00:02:7a WPA: 4-way handshake information element mismatch
normal,2023-11-14T22:19:30.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:00:5f
normal,2023-11-14T23:48:55.000Z hostapd: wlan0: STA 02:00:00:00:05:f8 IEEE 802.11: authenticated
error,2023-11-14T23:30:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-14T22:53:30.000Z hostapd: wlan0: STA 02:00:00:00:02:7f IEEE 802.11: authenticated
error,2023-11-15T00:13:50.150Z hostapd: wlan0: STA 02:00:00:00:07:87 IEEE 802.11: disassociated due to excessive frame loss
error,2023-11-15T00:33:35.600Z dnsmasq-dhcp[411]: DHCPDECLINE(wlan0) 10.0.0.87 02:00:00:00:08:c4
error,2023-11-15T01:25:25.200Z hostapd: wlan0: STA 02:00:00:00:0c:02 IEEE 802.11: deauthenticated due to inactivity
error,2023-11-15T00:30:05.300Z hostapd: wlan0: STA 02:00:00:00:08:8a WPA: 4-way handshake information element mismatch
error,2023-11-15T01:30:50.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=8
error,2023-11-15T00:58:50.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=8
normal,2023-11-15T00:03:30.000Z hostapd: wlan0: STA 02:00:00:00:06:df IEEE 802.11: authenticated
normal,2023-11-14T23:55:00.000Z hostapd: wlan0: STA 02:00:00:00:06:59 IEEE 802.11: authenticated
normal,2023-11-14T22:16:40.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:00:35
normal,2023-11-15T00:46:10.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:09:8b
error,2023-11-14T23:32:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
normal,2023-11-14T23:07:55.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-14T22:41:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-15T01:29:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
normal,2023-11-15T00:19:35.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:07:e4
normal,2023-11-15T00:37:00.100Z hostapd: wlan0: STA 02:00:00:00:08:f9 WPA: pairwise key handshake completed (RSN)
error,2023-11-15T00:14:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
error,2023-11-14T22:23:35.300Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 15)
normal,2023-11-14T22:40:45.200Z dhclient[532]: bound to 10.0.0.87 -- renewal in 1800 seconds.
error,2023-11-14T23:23:20.200Z hostapd: wlan0: STA 02:00:00:00:04:61 SAE: authentication failed
normal,2023-11-14T22:53:00.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:02:79
error,"2023-11-14T22:56:35.650Z kernel: IPv4: martian source 10.0.0.87 from 10.0.0.87, on dev wlan0"
error,"2023-11-15T01:00:20.150Z hostapd: wlan0: STA 02:00:00:00:0a:71 IEEE 802.11: authentication rejected, status_code=13"
normal,2023-11-14T23:30:35.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-14T23:41:45.050Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.87 02:00:00:00:05:86
error,2023-11-14T23:46:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,2023-11-15T01:02:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
normal,2023-11-14T23:31:00.050Z hostapd: wlan0: STA 02:00:00:00:04:d9 IEEE 802.11: associated (aid 1)
error,2023-11-14T23:32:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
normal,2023-11-14T22:28:30.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:00:ef
error,2023-11-14T22:49:35.400Z dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.0.0.87 02:00:00:00:02:44 wrong network
error,2023-11-14T22:21:05.100Z hostapd: wlan0: STA 02:00:00:00:00:7a WPA: PTKSTART: 4-way handshake failed after retransmission
normal,2023-11-15T01:14:00.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:0b:49
error,2023-11-15T00:53:05.150Z hostapd: wlan0: STA 02:00:00:00:09:fa WPA: group key handshake timeout
normal,2023-11-14T22:37:45.250Z dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.0.0.87 02:00:00:00:01:86
error,2023-11-14T22:24:55.750Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=4 locally_generated=0
normal,2023-11-15T01:06:55.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:0a:d8
normal,2023-11-14T22:17:20.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=3 locally_generated=1
error,2023-11-14T22:55:35.300Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 15)
error,2023-11-15T00:26:20.050Z hostapd: wlan0: STA 02:00:00:00:08:51 IEEE 802.11: association denied due to unsupported rates
error,2023-11-14T23:28:00.500Z kernel: wlan0: TX status timeout for EAPOL frame
normal,2023-11-15T00:28:25.000Z hostapd: wlan0: STA 02:00:00:00:08:72 IEEE 802.11: authenticated
normal,2023-11-14T23:16:30.000Z hostapd: wlan0: STA 02:00:00:00:03:ef IEEE 802.11: authenticated
error,2023-11-14T23:49:31.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=34
normal,2023-11-15T01:09:35.000Z hostapd: wlan0: STA 02:00:00:00:0b:00 IEEE 802.11: authenticated
normal,2023-11-14T23:08:45.150Z dhclient[532]: DHCPREQUEST on wlan0 to 02:11:22:33:44:55 port 67
error,2023-11-14T23:07:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
normal,2023-11-15T00:44:10.000Z hostapd: wlan0: STA 02:00:00:00:09:6b IEEE 802.11: authenticated
normal,2023-11-14T23:38:30.050Z hostapd: wlan0: STA 02:00:00:00:05:4f IEEE 802.11: associated (aid 1)
normal,2023-11-14T22:27:45.250Z dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.0.0.87 02:00:00:00:00:e6
normal,2023-11-15T00:51:15.050Z hostapd: wlan0: STA 02:00:00:00:09:dc IEEE 802.11: associated (aid 1)
error,2023-11-14T23:02:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
error,2023-11-14T23:32:05.150Z hostapd: wlan0: STA 02:00:00:00:04:ea WPA: group key handshake timeout
normal,2023-11-14T22:37:55.100Z hostapd: wlan0: STA 02:00:00:00:01:88 WPA: pairwise key handshake completed (RSN)
error,2023-11-14T22:41:31.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=34
normal,2023-11-15T00:09:10.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:07:3b
normal,2023-11-14T22:36:45.250Z dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.0.0.87 02:00:00:00:01:76
error,2023-11-14T23:21:05.250Z wpa_supplicant[212]: wlan0: WPA: replay counter did not increase - dropping packet from 02:11:22:33:44:55
error,2023-11-14T22:25:35.150Z hostapd: wlan0: STA 02:00:00:00:00:c0 WPA: EAPOL-Key timeout
normal,2023-11-15T00:48:35.050Z hostapd: wlan0: STA 02:00:00:00:09:b0 IEEE 802.11: associated (aid 1)
normal,2023-11-14T22:39:20.000Z hostapd: wlan0: STA 02:00:00:00:01:a1 IEEE 802.11: authenticated
error,2023-11-14T23:52:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
error,"2023-11-14T22:30:20.100Z hostapd: wlan0: STA 02:00:00:00:01:11 IEEE 802.11: denied association, too many stations"
error,2023-11-14T23:33:25.200Z hostapd: wlan0: STA 02:00:00:00:05:02 IEEE 802.11: deauthenticated due to inactivity
error,2023-11-15T00:51:35.250Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=15
normal,2023-11-15T00:59:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-14T23:29:45.100Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.87 02:00:00:00:04:c6 LabPhone
error,2023-11-15T00:26:25.150Z kernel: wlan0: deauthenticating from 02:11:22:33:44:55 by local choice (Reason: 7)
error,2023-11-14T23:23:05.300Z hostapd: wlan0: STA 02:00:00:00:04:5a WPA: 4-way handshake information element mismatch
error,2023-11-15T01:33:05.300Z hostapd: wlan0: STA 02:00:00:00:0c:7a WPA: 4-way handshake information element mismatch
error,2023-11-15T00:08:05.100Z hostapd: wlan0: STA 02:00:00:00:07:2a WPA: PTKSTART: 4-way handshake failed after retransmission
normal,2023-11-16T10:00:00.350Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.87 02:aa:10:00:00:01
error,2023-11-15T01:27:05.300Z hostapd: wlan0: STA 02:00:00:00:0c:1a WPA: 4-way handshake information element mismatch
error,2023-11-14T22:33:35.150Z hostapd: wlan0: STA 02:00:00:00:01:40 WPA: EAPOL-Key timeout
error,"2023-11-14T23:30:20.100Z hostapd: wlan0: STA 02:00:00:00:04:d1 IEEE 802.11: denied association, too many stations"
error,"2023-11-15T01:24:00.400Z kernel: wlan0: failed to remove key (idx=0, hw_key_idx=-1)"
error,2023-11-15T00:47:25.200Z hostapd: wlan0: STA 02:00:00:00:09:a2 IEEE 802.11: deauthenticated due to inactivity
normal,2023-11-15T00:06:45.150Z dhclient[532]: DHCPREQUEST on wlan0 to 02:11:22:33:44:55 port 67
error,2023-11-15T01:32:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
normal,2023-11-15T00:30:35.050Z hostapd: wlan0: STA 02:00:00:00:08:94 IEEE 802.11: associated (aid 1)
error,2023-11-14T23:12:00.550Z wpa_supplicant[212]: wlan0: CTRL-EVENT-BEACON-LOSS
error,2023-11-15T01:13:55.750Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=4 locally_generated=0
error,2023-11-15T00:42:35.500Z dhclient[532]: No DHCPOFFERS received.
error,"2023-11-15T01:10:35.650Z kernel: IPv4: martian source 10.0.0.87 from 10.0.0.87, on dev wlan0"
normal,2023-11-14T23:05:30.000Z hostapd: wlan0: STA 02:00:00:00:03:3f IEEE 802.11: authenticated
error,"2023-11-14T22:34:35.650Z kernel: IPv4: martian source 10.0.0.87 from 10.0.0.87, on dev wlan0"
normal,2023-11-14T23:34:25.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-SIGNAL-CHANGE above=1 signal=-61 noise=9999 txrate=144400
error,2023-11-15T00:36:35.500Z dhclient[532]: No DHCPOFFERS received.
normal,2023-11-15T01:04:30.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:0a:af
normal,2023-11-15T01:15:50.000Z hostapd: wlan0: STA 02:00:00:00:0b:67 IEEE 802.11: authenticated
error,2023-11-14T22:54:30.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-15T00:38:00.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:09:09
error,2023-11-14T23:26:30.050Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-14T22:54:20.100Z hostapd: wlan0: STA 02:00:00:00:02:8d IEEE 802.11: associated (aid 2)
error,"2023-11-15T01:24:20.100Z hostapd: wlan0: STA 02:00:00:00:0b:f1 IEEE 802.11: denied association, too many stations"
error,"2023-11-15T00:39:20.100Z hostapd: wlan0: STA 02:00:00:00:09:21 IEEE 802.11: denied association, too many stations"
normal,2023-11-15T00:42:00.050Z hostapd: wlan0: STA 02:00:00:00:09:49 IEEE 802.11: associated (aid 1)
normal,2023-11-15T00:37:10.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:08:fb
normal,2023-11-15T01:10:25.050Z hostapd: wlan0: STA 02:00:00:00:0b:12 IEEE 802.11: associated (aid 3)
normal,2023-11-15T00:14:55.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-14T22:47:20.250Z hostapd: wlan0: STA 02:00:00:00:02:21 rejected due to ACL deny list
normal,2023-11-14T23:50:45.050Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.87 02:00:00:00:06:16
normal,2023-11-15T01:08:55.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:0a:f8
normal,2023-11-15T01:17:05.000Z hostapd: wlan0: STA 02:00:00:00:0b:7a IEEE 802.11: authenticated
error,2023-11-14T23:12:50.150Z hostapd: wlan0: STA 02:00:00:00:03:b7 IEEE 802.11: disassociated due to excessive frame loss
error,2023-11-15T00:26:55.800Z kernel: wlan0: connection lost from 02:11:22:33:44:55 after beacon timeout
error,2023-11-14T23:12:50.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=8
normal,2023-11-15T00:23:35.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:08:24
normal,2023-11-15T00:15:45.300Z dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.0.0.87 02:00:00:00:07:a6
normal,2023-11-15T00:22:30.000Z hostapd: wlan0: STA 02:00:00:00:08:0f IEEE 802.11: authenticated
normal,2023-11-14T23:54:40.000Z hostapd: wlan0: STA 02:00:00:00:06:55 IEEE 802.11: authenticated
normal,2023-11-15T01:11:45.250Z dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.0.0.87 02:00:00:00:0b:26
error,2023-11-14T23:08:35.550Z dhclient[532]: No working leases in persistent database - sleeping.
normal,2023-11-14T23:42:35.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:05:94
normal,2023-11-14T22:59:05.000Z hostapd: wlan0: STA 02:00:00:00:02:da IEEE 802.11: authenticated
normal,2023-11-14T22:43:20.200Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:66 completed
error,2023-11-15T00:13:20.050Z hostapd: wlan0: STA 02:00:00:00:07:81 IEEE 802.11: association denied due to unsupported rates
normal,2023-11-14T23:24:55.100Z hostapd: wlan0: STA 02:00:00:00:04:78 WPA: pairwise key handshake completed (RSN)
normal,2023-11-14T23:22:10.000Z hostapd: wlan0: STA 02:00:00:00:04:4b IEEE 802.11: authenticated
error,2023-11-15T00:26:35.600Z dnsmasq-dhcp[411]: DHCPDECLINE(wlan0) 10.0.0.87 02:00:00:00:08:54
normal,2023-11-14T22:25:40.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
error,2023-11-15T00:06:40.350Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:07:15
normal,2023-11-15T01:28:40.150Z wpa_supplicant[212]: wlan0: CTRL-EVENT-CONNECTED - Connection to 02:11:22:33:44:55 completed
normal,2023-11-14T23:56:35.100Z hostapd: wlan0: STA 02:00:00:00:06:74 WPA: pairwise key handshake completed (RSN)
normal,2023-11-15T01:21:25.050Z hostapd: wlan0: STA 02:00:00:00:0b:c2 IEEE 802.11: associated (aid 3)
normal,2023-11-15T00:37:35.050Z hostapd: wlan0: STA 02:00:00:00:09:04 IEEE 802.11: associated (aid 1)
normal,2023-11-14T23:33:30.100Z hostapd: wlan0: STA 02:00:00:00:04:ff WPA: pairwise key handshake completed (RSN)
error,2023-11-15T01:22:30.100Z wpa_supplicant[212]: wlan0: CTRL-EVENT-DISCONNECTED bssid=02:11:22:33:44:55 reason=7
normal,2023-11-14T22:39:25.150Z wpa_supplicant[212]: wlan0: WPA: Key negotiation completed with 02:11:22:33:44:66 [PTK=CCMP GTK=CCMP]
normal,2023-11-15T00:17:25.000Z wpa_supplicant[212]: wlan0: CTRL-EVENT-SIGNAL-CHANGE above=1 signal=-61 noise=9999 txrate=144400
normal,2023-11-14T22:37:10.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:01:7b
normal,2023-11-14T23:49:10.200Z dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 02:00:00:00:05:fb
error,2023-11-15T00:55:20.050Z hostapd: wlan0: STA 02:00:00:00:0a:21 IEEE 802.11: association denied due to unsupported rates
normal,2023-11-14T22:44:00.050Z hostapd: wlan0: STA 02:00:00:00:01:e9 IEEE 802.11: associated (aid 1)
normal,2023-11-15T00:21:35.050Z hostapd: wlan0: STA 02:00:00:00:08:04 IEEE 802.11: associated (aid 1)
normal,2023-11-15T01:12:10.250Z dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.0.0.42 02:00:00:00:0b:2b
error,"2023-11-14T23:55:00.400Z kernel: wlan0: failed to remove key (idx=0, hw_key_idx=-1)"
normal,2023-11-15T00:43:50.000Z hostapd: wlan0: STA 02:00:00:00:09:67 IEEE 802.11: authenticated
error,2023-11-14T23:43:05.300Z hostapd: wlan0: STA 02:00:00:00:05:9a WPA: 4-way handshake information element mismatch
normal,2023-11-15T00:15:35.300Z dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.0.0.42 02:00:00:00:07:a4
normal,2023-11-15T00:19:45.250Z dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.0.0.87 02:00:00:00:07:e6
